datetime,text,status
2017-08-12T01:48:00Z,Sisa kuota bonus 4G kamu 295 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-12T12:30:00Z,Ayo jadikan single Rendy Pandugo - Silver Rain sebagai iRing kamu. Ketik SMS: MG SILVER dan kirimkan ke 808. Tarif: Rp3.190/7hari. DBI1,spam
2017-08-12T15:42:00Z,"Ayo daftar Paket Haji utk hemat Nelp,SMS,&Internetan selama di Tanah Suci mulai Rp200rb/40hr, tanpa perlu ganti kartu. Tkn *122*1#. Info http://im3.do/haji PAI1",spam
2017-08-13T00:16:00Z,Pulsamu <Rp500.Mau PULSA SOS 5000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp5000 & BeaJasa Rp2250 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,spam
2017-08-13T00:16:00Z,Pulsamu <Rp500.Mau PULSA SOS 5000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp5000 & BeaJasa Rp2250 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,spam
2017-08-13T09:21:00Z,Sisa kuota bonus 4G kamu 258 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-14T09:39:00Z,TOPUP pulsa Rp 100000 berhasil via I-BANKING CIMB_NIAGA kode trx 0814093958958639. Pulsa anda saat ini Rp 100377. Terima kasih telah menggunakan INDOSAT OOREDOO,spam
2017-08-14T09:40:00Z,14/08/2017 09:40:51 Silakan gunakan passcode 4498 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,ham
2017-08-14T09:41:00Z,"Go Mobile
14Aug17 09:41
7705783644
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",ham
2017-08-14T09:54:00Z,"mba war aku gajadi yah kirim kameranya, kemahalan",ham
2017-08-14T09:55:00Z,Ya udah,ham
2017-08-15T00:34:00Z,Sisa kuota bonus 4G kamu 198 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-15T13:01:00Z,"Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *700*1# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*1# skrg",spam
2017-08-16T07:30:00Z,Sisa kuota bonus 4G kamu 191 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-16T09:04:00Z,Download aplikasi myIM3 skrg di im3.do/myIM3 dan dapatkan GRATIS 500MB YouTube & Instagram. Aktifkan paket gratisnya dari menu Direkomendasikan Untuk Anda.,spam
2017-08-16T20:59:00Z,Sisa kuota bonus 4G kamu 83 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-17T11:05:00Z,Sisa kuota bonus 4G kamu 79 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-17T11:12:00Z,No +6285721812244 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 350. Info: *123*883#,ham
2017-08-17T12:39:00Z,"Suka Internetan? Dapatkan BONUS hingga 10GB di semua jaringan. BURUAN, kesempatan TERBATAS. klik: http://im3.do/bn822 MAI1",spam
2017-08-17T13:11:00Z,"17/08/2017 13:11 Top Up Tapcash No.Kartu:082240984460 sebesar RP.20000.Utk diproses, Reply dgn PIN ke6&2",ham
2017-08-17T13:11:00Z,TOP TAPCASH 082240984460 20000,ham
2017-08-17T14:03:00Z,Freedom M Rp 59rb/30hr berakhir pd 18-08-2017 07:13. Pastikan pulsa cukup utk dptkan harga khusus 3x pmbelian/prpanjangan pkt. Info http://im3.do,spam
2017-08-17T14:12:00Z,Waktu Tunggu konfirmasi dari nomor +6285721812244 habis,ham
2017-08-17T15:23:00Z,BNI SMS BANKING:17/08/2017 15:23 Nomor yang Anda masukkan salah atau tidak terdaftar. Info:hub BNI Call 1500046 atau Cabang BNI terdekat.,ham
2017-08-17T15:23:00Z,"17/08/2017 15:23 Top Up Tapcash No.Kartu:082240984460 sebesar RP.50000.Utk diproses, Reply dgn PIN ke2&6",ham
2017-08-17T15:23:00Z,48,ham
2017-08-17T15:23:00Z,TOP TAPCASH 082240984460 50000,ham
2017-08-17T18:49:00Z,Sisa kuota bonus 4G kamu 26 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-17T19:37:00Z,Sisa kuota bonus 4G kamu 0 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-08-18T08:05:00Z,"Freedom M Rp 55rb/30hr berhasil dprpanjang sd 17/09/2017 08:05. Nikmati BONUS KUOTA sd 10GB dismua jaringan,APPS TANPA KUOTA,DATA ROLLOVER. Cek http://im3.do/mc",ham
2017-08-18T08:05:00Z,"Khusus buat kamu pelanggan IM3Ooredoo, nikmati nonton ribuan film melalui IFLIX,TANPA BIAYA BERLANGGANAN. Download di http://im3.do/iflix & lgs nikmati filmnya!",ham
2017-08-19T08:53:00Z,"Hemat Nelp,SMS,&Internetan di Tanah Suci mulai Rp200rb/40hr, tanpa perlu ganti kartu. Ibadah Haji jd semakin nyaman. Tekan *122*1#. Info http://im3.do/haji PAI1",spam
2017-08-19T11:08:00Z,"19/08/2017 11:07 Pada No. Rek 378088918 ada dana keluar sebesar Rp 126.000,00. Saldo akhir: Rp 73.252,00.Berita: TRF PAY TOP UP ECHANNEL.",ham
2017-08-19T13:16:00Z,Tonton serial terbaru Korea The Strongest Deliveryman hanya di iflix pakai akses TANPA BIAYA LANGGANAN dr IM3 Ooredoo. Tonton skrg di http://im3.do/iflix CVI1,spam
2017-08-20T17:13:00Z,20/08/2017 17:13:04 Silakan gunakan passcode 4894 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,ham
2017-08-20T17:15:00Z,"Go Mobile
20Aug17 17:14
7771621494 TRF
D 076078351xxx0
C 7998799867
BANK NEGAR-- TRINUSA 
IDR 79,094.00
Adm IDR 6,500.00
Ref 000140985372
Sukses.",ham
2017-08-20T17:25:00Z,Download myIM3! Hemat saat akses aplikasi dgn fitur Smart Data Control & dapatkan Penawaran Spesial hanya dari myIM3. Info: http://im3.do/mi815 MAI1,spam
2017-08-20T20:39:00Z,Use 451861 as your login code for Tinder. (Account Kit by Facebook),spam
2017-08-21T02:18:00Z,Uber: Anda mendapatkan potongan Rp 5000. untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber,spam
2017-08-21T08:28:00Z,"Hubungi kerabat Anda di Tanah Suci dengan tekan 01016+966+Nomor Arab Saudi, tarif Nelpon Rp1.500/menit dan SMS ke Arab Saudi Rp1.000/SMS. Info: *122*4#. PAI3",spam
2017-08-21T17:20:00Z,21/08/2017 17:20:24 Silakan gunakan passcode 6074 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,ham
2017-08-21T17:21:00Z,"Go Mobile
21Aug17 17:21
7781428174
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",ham
2017-08-22T08:58:00Z,Saya udh di gado gado tengku angkasa,ham
2017-08-22T16:06:00Z,SELAMAT!kepada pelanggan 085722688068 kamu dpt BONUS GAME SETIAP HARI.Hubungi *858*38# sekarang utk dptkan BONUS GAME.kesempatan HANYA dlm 5 menit.,spam
2017-08-22T18:16:00Z,Di tunggu ya bu,ham
2017-08-22T18:16:00Z,Bu sy puter balik dlu yaa,ham
2017-08-22T18:17:00Z,"iya oke Pak, saya nunggu di deket halte busway gambir 1 ya",ham
2017-08-23T09:35:00Z,"Anda baru sj menelpon dgn IndosatOoredoo. Berdasar pengalaman Anda menelpon, seberapa puas Anda thdp kualitas telepon kami? Balas T1 sd T5 (T5= Sgt puas). FREE",spam
2017-08-23T11:10:00Z,"Dengan IM3 Ooredoo, komunikasi selama Ibadah Haji jd semakin terjangkau. Nelp, SMS,& Internetan mulai Rp200rb/40hr, tekan *122*1#. Info: http://im3.do/haji PAI1",spam
2017-08-23T17:53:00Z,"Buat Kamu pengguna Commuterline,dptkan BONUS 50% dgn top up stiker PayPro. Ayo pakai PayPro skrg! Tekan *123*4# atau aplikasi myIM3 di http://im3.do/ipp823 MAI1",spam
2017-08-24T11:04:00Z,Datanglah ke Wakatobi dan kunjungi destinasi wisata favoritnya! Ada apa saja ya? Cek di sini http://bit.ly/dESWKtb,spam
2017-08-24T13:00:00Z,Destinasi Wisata di Solo ini pasti menarik untuk kamu kunjungi bersama orang-orang tersayang! Infonya di: http://bit.ly/dESOl,spam
2017-08-25T00:27:00Z,"Jaringan 4G Indosat Ooredoo utk internetan lebih nyaman. BONUS KUOTA sd 10GB dismua jaringan, Apps Tanpa Kuota& Data Rollover dgn FreedomCombo. Info: *123#",spam
2017-08-25T13:11:00Z,Mau dapat GRATIS Youtube & Instagram selama 3 hari? Download aplikasi myIM3 di im3.do/myIM3 dan aktifkan paketnya di menu Direkomendasikan Untuk Anda skrg.,spam
2017-08-26T15:50:00Z,mba war ini aku pergi lagi ya nanti pulangnya ke apartemen,ham
2017-08-26T16:32:00Z,"Kamu berada di jaringan 4G, trs internetan dgn Kuota4G. Nikmati BONUS KUOTA sd 10GB dismua jaringan, Apps Tanpa Kuota& Data Rollover dg FreedomCombo. Info *123",spam
2017-08-26T16:52:00Z,"ngOBROL 24Jam Sepuasnya ke semua nomor IndosatOoredoo. Harga paket mulai Rp3rb, aktifkan di *123*999# atau http://im3.do/ObR untuk info lebih lanjut",spam
2017-08-28T15:57:00Z,"Ibadah tenang & komunikasi lancar selama Ibadah Haji. Hemat Nelp,SMS,&Internetan di Tanah Suci mulai Rp200rb/40hr. Tekan *122*1#. Info: http://im3.do/haji PAI2",spam
2017-08-29T13:03:00Z,"Pelanggan 085722688068, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",spam
2017-08-30T12:54:00Z,"Buat Kamu pengguna Commuterline, dptkan BONUS 50% dgn top up stiker PayPro. Ayo pakai PayPro skrg!Tekan *123*4# atau aplikasi myIM3 di http://im3.do/ipp830 MAI1",spam
2017-08-31T14:11:00Z,"GRATIS NELPON SEPUASNYA! Dengan paket OBROL, ngobrol seharian cuma mulai dari Rp 3.000. BURUAN daftar SEKARANG tekan *123*999# klik: http://im3.do/obr831 MAI1",spam
2017-09-01T08:36:00Z,Hei,ham
2017-09-01T11:47:00Z,"Suka Internetan? Dapatkan BONUS hingga 10GB di semua jaringan. BURUAN, kesempatan TERBATAS. klik: http://im3.do/bn901 MAI1",spam
2017-09-01T13:37:00Z,Download aplikasi myIM3 di im3.do/myIM3 & dapatkan GRATIS YouTube & Instagram selama 3 hari. Aktifkan paket gratisnya di menu Direkomendasikan Untuk Anda.,spam
2017-09-02T13:02:00Z,"Komunikasi dgn keluarga di Tanah Air pakai IM3 Ooredoo. Hemat Nelp,SMS&Internetan saat Ibadah Haji mulai Rp200rb/40hr, tkn *122*1#. Info http://im3.do/haji PAI2",spam
2017-09-02T13:47:00Z,Ti depan ti,ham
2017-09-02T14:52:00Z,"Superhero dari Marvel kini hadir di iflix, tonton Iron Man, Captain Amerika, Thor di iflix BEBAS LANGGANAN 3 bulan. Unduh sekarang di http://im3.do/iflix CVI2",spam
2017-09-03T12:06:00Z,"Serunya Chatting Tanpa Internet dan bisa dapat hadiah pulsa Rp10rb. Ayo berlangganan Chat Seru dgn tkn*101#. Tarif Rp2.200/SMS,2SMS/mgu.Info: @Indosatcare. DBI1",spam
2017-09-03T15:52:00Z,Dimana ti ?,ham
2017-09-03T15:53:00Z,udh sampe ran? baru mau berangkat hehe,ham
2017-09-03T15:54:00Z,Masih dijalan sih hehe,ham
2017-09-03T15:58:00Z,aku caw sekarang juga nih ya,ham
2017-09-03T16:02:00Z,Aku tunggu depan pager sasa,ham
2017-09-03T16:15:00Z,ran kamu gamau masuk duluan? aku sudah ditolak 3 driver nih,ham
2017-09-03T16:17:00Z,Ga enak sendirian wkwk,ham
2017-09-03T16:18:00Z,"Eh aku lupa, ke bojongkoneng aga susah pake online, ada ojek soalnya",ham
2017-09-04T00:57:00Z,"Uber: Anda mendapatkan potongan 50% hingga Rp 5000, untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",spam
2017-09-05T08:17:00Z,"Spesial utk kamu. Isi ulang Rp150rb (akumulasi) smp dgn 8 September 2017, dptkan BONUS 3GB berlaku 30 hari! Buruan Isi ulang sekarang jg",spam
2017-09-05T11:02:00Z,05/09/2017 10:46:01 Silakan gunakan passcode 3475 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,ham
2017-09-05T11:06:00Z,05/09/2017 11:04:30 Silakan gunakan passcode 5775 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,ham
2017-09-05T15:33:00Z,"Suka Internetan? Dapatkan BONUS hingga 10GB di semua jaringan. BURUAN, kesempatan TERBATAS. klik: http://im3.do/bn905 MAI1",spam
2017-09-06T12:18:00Z,Dptkan harga PROMO utk pembelian/perpanjangan FreedomCombo & Freedom Internet Plus. Nikmati DATA ROLLOVER setiap beli pkt dgn harga sama/lbh bsr. Tkn *123# PAI4,spam
2017-09-06T13:39:00Z,"Buat Kamu pengguna Commuterline, dptkan BONUS 50% dgn top up stiker PayPro.Ayo pakai PayPro skrg!Tekan *123*4# atau aplikasi myIM3 di http://im3.do/ipp906 MAI1",spam
2017-09-07T14:15:00Z,"Jadi ceritanya aku ada di burger king bec, pas aku noleh kiri kearah j.co, ada afi and friends gitu.

Fin",ham
2017-09-07T14:16:00Z,"hahaha raan, kenalan lahh. kamu sama siapa btw?",ham
2017-09-07T14:19:00Z,Hahaha.. Sendiri aja btw,ham
2017-09-07T15:39:00Z,Mau telpon tapi pulsa gak cukup? Tekan *505# sekarang juga utk mendapatkan pulsa SOS mulai Rp 2000 sampai Rp 10.000.,spam
2017-09-07T18:12:00Z,Kak sy dr gojek ini posisinya dmn ya,ham
2017-09-07T18:13:00Z,saya di pintu keluar stasiun gambir yang di dekat halte busway,ham
2017-09-07T18:14:00Z,Sy adanya di juanda kak ditunggu ya,ham
2017-09-07T18:14:00Z,oke,ham
2017-09-07T18:14:00Z,yang depan kementrian perhubungan,ham
2017-09-08T07:34:00Z,Terakhir hari ini !! Jangan lupa isi ulang akumulasi 150rb untuk mendapatkan bonus 3GB berlaku 30 hari. Ayo isi ulang sekarang juga,spam
2017-09-08T07:41:00Z,"awas ketinggalan iRing Iwan Fals dan NOAH-Yang Terlupakan, Rp.0,1 lho.Lngsung bls YA aja ya!",spam
2017-09-08T15:44:00Z,"Drama Korea favoritmu ada di iflix. Tonton The Bride of Habaek, Goblin & Strongest Deliveryman sepuasnya di IFLIX. Unduh sekarang di http://im3.do/iflix CVI2",spam
2017-09-09T08:02:00Z,"Kini kamu bisa membelikan Paket Haji untuk keluarga & kerabat yg sedang beribadah di Tanah Suci. Tekan *122*1*2#, lalu pilih GIFT. Info: http://im3.do/haji PAI3",spam
2017-09-09T20:26:00Z,De aku prgi arisan kuncnya di tras ya,ham
2017-09-09T22:17:00Z,De udah pulang blum ?,ham
2017-09-10T09:04:00Z,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,spam
2017-09-10T12:41:00Z,"Eksplorasi alam Jambi lewat Festival Geopark Merangin, 11-14 Sept'17. Info Lengkap: bit.ly/FGMJ17",spam
2017-09-10T13:19:00Z,Update myCare menjadi myIM3 & dptkn extra bonus 500MB YouTube. Download di http://bit.ly/myim3ytb skrg & aktifkn pktnya di menu Direkomendasikan Utk Anda.,spam
2017-09-10T23:28:00Z,"Uber: Anda mendapatkan potongan 50% hingga Rp 7000, untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",spam
2017-09-11T00:30:00Z,"Uber: Anda mendapatkan potongan 50% hingga Rp 7000, untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",spam
2017-09-11T15:26:00Z,"Nelp ke Malaysia, SG, HK,China,AS,Thai,Brunei,Korsel &India dgn FlatCall 01016 hny Rp4rb & dpt Bonus Berlipat. Tkn 01016+Kode Negara+No telp. Info *122*2#. PAI3",spam
2017-09-11T15:58:00Z,Siapa bilang Nelpon mahal? Paket Obrol Sepuasnya 24 Jam ke semua nomor Indosat Ooredoo Harga Mulai Rp3rb. Aktifkan di *123*999# atau http://im3.do/ObR utk info,spam
2017-09-12T07:57:00Z,Kamu bisa SMSan Sepuasnya mulai Rp 1.000. Aktifkan sekarang juga dengan tekan menu *123*11# atau klik http://im3.do/sms untuk info lebih lanjut,spam
2017-09-12T09:34:00Z,"Terima kasih Anda sdh menggunakan layanan IndosatOoredoo.Brdasar pngalaman Anda,sberapa puas Anda thdp kualitas layanan kami?Balas U1 sd U5 (U5= Sgt puas). FREE",spam
2017-09-12T12:17:00Z,CT: Pesanan anda tujuan Dipati Ukur - Fatmawati pd 12/09/17 12:15 dgn no kursi 4 tercatat dgn no booking BDUB01YDQ6,ham
2017-09-14T15:24:00Z,Kamu bisa hemat s.d. 200MB/bln & dapat bonus GRATIS 500MB YouTube & Instagram. Download aplikasi myIM3 di im3.do/myIM3 & aktifkan fitur Smart Data Control.,spam
2017-09-14T18:09:00Z,"Internetan di Singapura & 41 negara lainnya semudah di dalam negeri. Daftar Paket Unlimited Roaming di *122*1#, mulai Rp250rb/3hr. Info: http://im3.do/ulRO PAI3",spam
2017-09-15T10:10:00Z,Truecaller code 794761,spam
2017-09-15T15:56:00Z,"ngOBROL 24Jam Sepuasnya ke semua nomor IndosatOoredoo. Harga paket mulai Rp3rb, aktifkan di *123*999# atau http://im3.do/ObR untuk info lebih lanjut",spam
2017-09-16T11:46:00Z,16/09/2017 11:46:53 Silakan gunakan passcode 9959 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,ham
2017-09-16T11:46:00Z,'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn,spam
2017-09-16T11:46:00Z,Isi Voucher Regular 25K pd 16/09/17 11:46 dr GO-JEK SUKSES. TID:00989400002842036794,spam
2017-09-16T12:14:00Z,"Paket nelp&SMS sepuasnya ke Indosat Ooredoo + internet 15GB+70GB(4G),00-24,100rb,30hr.Sisa kuota paket internet sblmnya akan hangus. Ketik C7 ke 929 sd 18/09/17",spam
2017-09-16T15:48:00Z,"Seberapa puaskah Anda dengan layanan IM3 Stream On Spotify?
5-Sangat puas
4-Puas
3-Cukup puas
2-Kurang puas
1-Sangat kurang puas",spam
2017-09-16T15:48:00Z,"Hai Sahabat Indosat Ooredoo!
Anda saat ini berlangganan layanan Stream On, dan kami ingin menanyakan pengalaman Anda lewat 3 pertanyaan singkat. GRATIS",spam
2017-09-16T22:11:00Z,Sisa kuota bonus 4G kamu 297 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-09-16T22:46:00Z,(CITITRANS)CT: Pesanan anda tujuan Fatmawati-Dipati Ukur pd 2017-09-17 07:15:00 dgn no kursi 5 tercatat dgn kode booking BOAP17091625742,ham
2017-09-17T00:12:00Z,Sisa kuota bonus 4G kamu 218 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-09-17T09:31:00Z,"Kamu internetan dg tarif perKB, pemakaian sampai saat ini 16200. Ayo beli FreedomCombo,Nikmati BONUS KUOTA sd 10GB dismua jaringan & DATAROLLOVER. Info*123#",spam
2017-09-17T09:59:00Z,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,spam
2017-09-17T10:01:00Z,"Kamu belum trdaftar di Pkt Internet. Utk mnghindari tarif internet perKB, Aktifkan FREEDOMCOMBO! BONUS 4G, STREAM ON,UNLIMITED Nelp&SMS di *123# atau im3.do/mc",ham
2017-09-17T10:01:00Z,usage,ham
2017-09-17T10:11:00Z,Ayo nonton Video Edukasi Anak Bintang dan dapatkan hadiah HP Samsung S8 serta Uang Tunai. Tekan *567*6#. Tarif Rp3.000/SMS/7hari. Info: 02129375634. DBI1,spam
2017-09-17T15:19:00Z,Pulsa habis saat di Tanah Suci? Kini kamu bisa membelikan Paket Nelp & SMS utk keluarga & kerabat yg sedang berangkat Haji.Tekan *122*1*2# lalu pilih GIFT. PAI3,spam
2017-09-17T16:05:00Z,"Sekarang bs ngOBROL Sepuasnya 24Jam ke Semua no Indosat Ooredoo, mulai Rp3rb. Aktifkan skrg, telp *123*999# atau cek di http://im3.do/ObR utk info lbh lanjut",spam
2017-09-18T10:09:00Z,"Pelanggan 085722688068, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",spam
2017-09-18T13:13:00Z,'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn,spam
2017-09-18T13:13:00Z,Isi Voucher Regular 25K pd 18/09/17 13:13 dr GO-JEK SUKSES. TID:00991900002864547709,spam
2017-09-18T13:18:00Z,Ok aku kesana sekarang,ham
2017-09-18T13:18:00Z,iya win ini ke mcd,ham
2017-09-18T13:35:00Z,aku udh di mcd ya,ham
2017-09-18T21:37:00Z,lokasinya sebelah mna ya teh?,ham
2017-09-19T10:04:00Z,Dominos Pizza Riau (Factory Outlet) telah dibuka! Dapatkan disc. 50% dlm waktu yg terbatas. Pengiriman GRATIS dijamin dlm 20 menit. Hub.1500366,spam
2017-09-19T11:03:00Z,"Pelanggan 085722688068, kamu beruntung dapat download Video + BONUS Nelpon 60mnt. Hubungi *900*8# untuk ambil sekarang.",spam
2017-09-19T16:04:00Z,"Nelpon Ngga Perlu Mahal, Mulai Rp3rb Kamu Bisa ngOBROL Sepuasnya 24Jam ke semua nmr Indosat Ooredoo. Telp *123*999# . Info cek http://im3.do/ObR",spam
2017-09-19T20:05:00Z,Aku udah di perempatan itu ti,ham
2017-09-19T23:07:00Z,Telegram code 78971,ham
2017-09-20T11:09:00Z,SPESIAL utk kamu pelanggan IM3Ooredoo! TANPA BIAYA LANGGANAN bisa nonton ratusan film box office & serial TV di iflix. Klik di im3.do/iflix PAI3,spam
2017-09-20T12:16:00Z,Kamu bisa SMSan Sepuasnya mulai Rp 1.000. Aktifkan sekarang juga dengan tekan menu *123*11# atau klik http://im3.do/sms untuk info lebih lanjut,spam
2017-09-20T19:06:00Z,"Buat Kamu pengguna Commuterline, dptkan BONUS 50% dgn top up stiker PayPro.Ayo pakai PayPro skrg! Tekan *123*4# atau aplikasi myIM3 di http://im3.do/ipp920 MAI1",spam
2017-09-20T22:56:00Z,M4STER PULSA Cari Agen Chib ALL Operator Harga V5:4750 V10:8750 V20:18750 V50:47500 Cara DAFTAR Ketik: M4STER#NAMA#KOTA#NO.HP Kirim Ke 081527227336. Tks,spam
2017-09-21T11:11:00Z,"Cek kuota, isi pulsa&beli paket kini lbh mudah dg myIM3. Dapatkan jg berbagai penawaran menarik paket2 internet lainnya. Download sekarang di im3.do/myIM3 CVI1",spam
2017-09-21T15:04:00Z,Aldwin Firdaus berbagi album dengan Anda https://photos.app.goo.gl/H0KJifP1yxUrCgA62 di Google Foto,ham
2017-09-22T08:42:00Z,"Tidak perlu khawatir tagihan melonjak saat Roaming. Dgn IM3 Ooredoo, internetan di banyak negara mulai Rp25rb/hari. Tekan *122*1#. Info: http://im3.do/roam PAI2",spam
2017-09-22T14:06:00Z,"Ayo diaktifkan iRing KERENnya, Farhad Dath-Gara Gara Perempuan (DM17) Rp.0,1 hnya dgn balas YA!",spam
2017-09-23T07:21:00Z,"Paket nelpon sepuasnya ke sesama Indosat Ooredoo + internet 1GB, hanya Rp 15rb, berlaku 7 hari. Ketik C13 ke 929 sd25/09/17.",spam
2017-09-23T15:20:00Z,ran ini aku otw ujung berung ya bisi 15 menit lg mau caw,ham
2017-09-23T15:52:00Z,No +6285721812244 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 399. Info: *123*883#,ham
2017-09-23T15:53:00Z,Aku langsung rumah km kan ti ?,ham
2017-09-23T15:53:00Z,iya rann,ham
2017-09-23T15:53:00Z,YA,ham
2017-09-23T21:38:00Z,nek ini baru mau pulang ya,ham
2017-09-23T21:39:00Z,Ya,ham
2017-09-24T09:57:00Z,(CITITRANS)CT: Pesanan anda tujuan Dipati Ukur-Central Park pd 2017-09-24 10:00:00 dgn no kursi Ä4Ñ tercatat dgn kode booking BODU170924150622181948607,ham
2017-09-24T10:09:00Z,Aku udah dapet travel jam 10 ya,ham
2017-09-24T10:11:00Z,"Syukurlah,baru nnk mau nanya sdh dpt atau blm",ham
2017-09-24T12:56:00Z,"bel, jadi nunggu di mana?",ham
2017-09-24T13:26:00Z,TOPUP pulsa Rp 50000 berhasil via ATM CIMB_NIAGA kode trx 0924132605636889. Pulsa anda saat ini Rp 66551. Terima kasih telah menggunakan INDOSAT OOREDOO,spam
2017-09-24T13:27:00Z,"Sahabat,mohon mencoba kembali registrasi pkt dgn kondisi Data/Internet OFF dan pastikan sisa pulsa diatas harga pkt yg dibeli. Info *123# atau http://im3.do/mc",ham
2017-09-24T13:27:00Z,"Registrasi paket Anda sedang diproses. Pastikan settingan APN : indosatgprs. User, passwd & proxy dikosongkan. Restart HP Anda setelah registrasi berhasil.",ham
2017-09-24T13:29:00Z,"Sahabat,mohon mencoba kembali registrasi pkt dgn kondisi Data/Internet OFF dan pastikan sisa pulsa diatas harga pkt yg dibeli. Info *123# atau http://im3.do/mc",ham
2017-09-24T13:29:00Z,"Registrasi paket Anda sedang diproses. Pastikan settingan APN : indosatgprs. User, passwd & proxy dikosongkan. Restart HP Anda setelah registrasi berhasil.",ham
2017-09-24T13:36:00Z,"MAAF, Paket EXTRA yang Kamu pilih tidak tersedia. Silakan daftar Paket EXTRA atau Paket Lainnya di *123# atau http://mycare.indosatooredoo.com",ham
2017-09-24T13:52:00Z,Atas nama monika,ham
2017-09-24T13:52:00Z,Itu no polisi nya ti,ham
2017-09-24T13:52:00Z,B 6494 UVC,ham
2017-09-24T13:53:00Z,"awas ketinggalan iRing Ayu Ting Ting-Kamu Kamu Kamu (DM17), Rp.0,1 lho.Lngsung bls YA aja ya!",spam
2017-09-24T15:02:00Z,Dd sdh sampai?di sangk hujan besar dari jam 1,ham
2017-09-24T15:18:00Z,udh sampe td jam 2 udh sama temen,ham
2017-09-24T15:23:00Z,"Syukurlah,trs ke Slipi?ibu nanyain tuh",ham
2017-09-24T20:48:00Z,Dd tuh udh di bus ?,ham
2017-09-24T20:51:00Z,Posisi sekarang dimana?,ham
2017-09-24T21:57:00Z,"lagi nunggu damri, kayaknya dapetnya jam 10",ham
2017-09-24T22:03:00Z,ini udah tapi belum jalan,ham
